,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,DS,SL,SR,TM_6,TM_9,TM_12,TM_15,TM_18,WS_6,WS_9,WS_12,WS_15,WS_18,SK_6,SK_9,SK_12,SK_15,SK_18,PP_6,PP_9,PP_12,PP_15,PP_18,PR_9,PR_15,PR_21
210302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.7,20.8,39.4,43.7,18.3,44.4,9.4,40.7,39.0,2.7,0.0,0.0,0.0,0.0,0.0,11.5,6.9,15.61,11.0,9.0,5.0,3.0,3.0,2.2,1.9,2.1,2.2,2.0,3.0,3.0,3.0,3.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0
210303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,26.8,53.3,46.6,65.8,74.4,77.0,70.2,30.7,10.8,1.1,0.0,0.0,0.0,0.0,0.0,11.5,8.7,18.39,10.0,10.0,9.0,7.0,5.0,2.8,1.8,2.1,2.0,1.7,4.0,4.0,4.0,4.0,3.0,80.0,80.0,80.0,70.0,10.0,10.0,5.0,0.0
210304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.2,14.6,17.7,19.6,11.4,13.0,11.5,6.6,2.4,0.1,0.0,0.0,0.0,0.0,0.0,11.5,0.0,5.31,17.0,14.0,9.0,6.0,5.0,3.3,1.7,2.1,2.1,2.9,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
210305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,31.1,52.5,65.4,71.7,75.6,67.8,68.1,51.1,21.9,3.0,0.0,0.0,0.0,0.0,0.0,11.6,8.7,19.82,16.0,13.0,8.0,6.0,5.0,2.3,0.5,2.9,2.4,1.5,3.0,4.0,4.0,4.0,4.0,20.0,30.0,60.0,30.0,30.0,0.0,5.0,0.0
210308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,11.3,37.5,61.9,70.7,75.2,69.4,64.8,52.5,31.0,5.2,0.0,0.0,0.0,0.0,0.0,11.7,8.8,19.79,13.0,9.0,6.0,3.0,2.0,3.8,3.0,2.8,2.5,2.6,3.0,3.0,3.0,3.0,1.0,20.0,20.0,20.0,20.0,10.0,0.0,0.0,0.0
210309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.8,27.0,37.6,55.8,66.2,70.7,65.0,59.6,32.5,26.0,5.5,0.0,0.0,0.0,0.0,0.0,11.7,8.1,18.48,17.0,14.0,8.0,5.0,3.0,2.2,2.1,0.8,1.1,1.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
210310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,31.2,51.0,64.4,71.5,72.1,68.9,61.9,48.8,27.1,4.9,0.0,0.0,0.0,0.0,0.0,11.8,10.4,20.71,16.0,14.0,11.0,9.0,8.0,2.1,1.0,1.4,1.0,2.2,3.0,3.0,4.0,4.0,4.0,20.0,20.0,30.0,30.0,60.0,0.0,0.0,5.0
210311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,15.7,28.9,50.6,68.2,67.8,59.1,60.7,28.3,22.5,5.4,0.0,0.0,0.0,0.0,0.0,11.8,7.7,17.85,11.0,11.0,9.0,7.0,5.0,4.2,3.9,4.0,2.6,1.7,4.0,4.0,4.0,3.0,3.0,70.0,60.0,30.0,20.0,10.0,5.0,0.0,0.0
210312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.6,16.8,22.4,26.4,26.0,20.4,31.1,8.5,10.8,0.6,0.0,0.0,0.0,0.0,0.0,11.8,0.0,6.05,15.0,12.0,7.0,5.0,3.0,4.0,2.9,1.6,0.8,0.9,3.0,1.0,1.0,1.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
210315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,14.2,24.4,32.6,54.7,62.5,66.1,66.2,65.1,34.1,9.0,0.6,0.0,0.0,0.0,0.0,0.0,11.9,7.7,17.43,14.0,9.0,4.0,2.0,0.0,4.8,3.4,2.7,2.3,2.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,27.8,44.2,65.2,74.4,77.3,70.8,70.6,54.7,38.1,9.1,0.0,0.0,0.0,0.0,0.0,12.0,10.3,21.36,17.0,13.0,7.0,5.0,4.0,2.1,2.3,0.9,1.2,1.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,31.3,54.4,67.7,66.0,60.5,55.9,58.6,57.9,26.8,7.7,0.0,0.0,0.0,0.0,0.0,12.0,9.3,21.09,19.0,14.0,9.0,7.0,6.0,1.7,3.4,1.0,2.1,1.8,1.0,1.0,3.0,3.0,3.0,0.0,0.0,10.0,20.0,20.0,0.0,0.0,0.0
210318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,12.1,32.5,51.4,65.7,71.6,73.1,72.5,64.8,54.7,34.5,8.6,0.0,0.0,0.0,0.0,0.0,12.1,10.7,21.93,19.0,17.0,12.0,10.0,9.0,1.7,1.1,2.5,2.3,3.0,3.0,4.0,3.0,4.0,4.0,20.0,30.0,20.0,30.0,30.0,0.0,0.0,5.0
210319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.1,24.6,51.2,58.5,69.1,54.8,63.4,65.8,46.7,19.7,3.6,0.0,0.0,0.0,0.0,0.0,12.1,7.5,18.9,13.0,12.0,9.0,6.0,5.0,1.8,2.1,2.8,4.1,4.0,4.0,4.0,4.0,4.0,4.0,60.0,30.0,30.0,30.0,30.0,5.0,0.0,0.0
210322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.3,37.9,56.9,71.3,42.4,44.7,45.0,69.3,58.2,38.4,11.6,0.0,0.0,0.0,0.0,0.0,12.2,10.9,23.98,16.0,13.0,7.0,5.0,3.0,5.5,3.1,2.1,1.8,1.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,32.8,52.5,63.4,72.5,76.8,73.5,66.6,54.7,35.3,10.8,0.0,0.0,0.0,0.0,0.0,12.2,11.0,22.66,17.0,14.0,9.0,6.0,6.0,3.3,2.0,1.2,1.1,1.0,3.0,3.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0
