瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),吝窍摸款樊(10盒困)
156,堡林,2021-01-17 10:00,-2.1,2.6,53,1,1.12,0,0
156,堡林,2021-01-17 11:00,-0.9,3.2,47,1,1.69,0,0
156,堡林,2021-01-17 12:00,0.1,3.1,43,1,2.06,0,0
156,堡林,2021-01-17 13:00,0.8,2,42,1,2.3,0,0
156,堡林,2021-01-17 14:00,0.5,2.2,38,1,2.22,0,0
156,堡林,2021-01-17 15:00,1.5,2.6,39,0.9,1.77,2,2
156,堡林,2021-01-17 16:00,0.7,1.6,43,1,1.36,3,3
156,堡林,2021-01-17 17:00,0.3,1.5,45,1,0.7,1,1
156,堡林,2021-01-17 18:00,-0.4,0.6,51,0.5,0.15,0,0
156,堡林,2021-01-17 19:00,-0.9,1.4,61,,,3,0
156,堡林,2021-01-17 20:00,-0.8,1.8,64,,,9,7
156,堡林,2021-01-17 21:00,-1.2,1,74,,,8,8
156,堡林,2021-01-17 22:00,-1.2,1.8,75,,,5,5
156,堡林,2021-01-17 23:00,-1.6,1.7,75,,,8,8
156,堡林,2021-01-18 0:00,-1.6,1.1,75,,,8,8
156,堡林,2021-01-18 1:00,-1.3,0,75,,,9,9
156,堡林,2021-01-18 2:00,-2.1,0.4,92,,,10,7
156,堡林,2021-01-18 3:00,-2,1.1,95,,,10,8
156,堡林,2021-01-18 4:00,-1.8,0.9,95,,,10,7
156,堡林,2021-01-18 5:00,-1.7,0,96,,,10,7
156,堡林,2021-01-18 6:00,-1.6,0,97,,,10,8
156,堡林,2021-01-18 7:00,-1.4,0,97,,,10,8
156,堡林,2021-01-18 8:00,-1.2,0.7,97,0,0.07,10,2
156,堡林,2021-01-18 9:00,-0.8,0.3,98,0,0.08,10,8
156,堡林,2021-01-18 10:00,0.4,2.1,98,0,0.17,10,8
156,堡林,2021-01-18 11:00,0.5,1.8,98,0,0.16,10,8
156,堡林,2021-01-18 12:00,1,0.6,98,0,0.2,10,9
156,堡林,2021-01-18 13:00,2.8,1.4,97,0.2,0.85,8,8
156,堡林,2021-01-18 14:00,5.2,3.9,64,0.7,1.53,6,6
156,堡林,2021-01-18 15:00,5.6,4.3,51,0.7,1.26,8,8
156,堡林,2021-01-18 16:00,5.6,2.9,42,0.2,0.61,8,8
156,堡林,2021-01-18 17:00,5,4.1,37,0.8,0.6,3,3
156,堡林,2021-01-18 18:00,3.4,2.4,57,0.3,0.16,5,5
156,堡林,2021-01-18 19:00,1.8,1.7,66,,,7,6
156,堡林,2021-01-18 20:00,1,1.7,66,,,9,8
156,堡林,2021-01-18 21:00,0.2,2.9,64,,,7,7
156,堡林,2021-01-18 22:00,0.2,2.6,58,,,10,9
156,堡林,2021-01-18 23:00,-0.3,2.9,58,,,6,5
156,堡林,2021-01-19 0:00,-0.7,3.3,57,,,4,4
156,堡林,2021-01-19 1:00,-1.4,3.7,56,,,2,2
156,堡林,2021-01-19 2:00,-2,2.9,58,,,0,0
156,堡林,2021-01-19 3:00,-2.4,2.3,61,,,0,0
156,堡林,2021-01-19 4:00,-3.3,1.6,63,,,0,0
156,堡林,2021-01-19 5:00,-4.1,2.8,69,,,0,0
156,堡林,2021-01-19 6:00,-4.6,2.4,68,,,0,0
156,堡林,2021-01-19 7:00,-4.9,1.2,67,,,0,0
156,堡林,2021-01-19 8:00,-4.9,0.5,68,0,0.06,0,0
156,堡林,2021-01-19 9:00,-4.2,0.6,65,0.7,0.41,0,0
156,堡林,2021-01-19 10:00,-2.9,1.1,57,1,1.14,0,0
156,堡林,2021-01-19 11:00,-1.4,0.8,40,1,1.74,0,0
156,堡林,2021-01-19 12:00,-0.7,1.2,34,1,2.15,0,0
156,堡林,2021-01-19 13:00,0.5,1.9,28,1,2.32,0,0
156,堡林,2021-01-19 14:00,2.3,1,32,1,2.24,0,0
156,堡林,2021-01-19 15:00,2.8,2.8,22,1,1.93,0,0
156,堡林,2021-01-19 16:00,3.3,2,21,1,1.44,0,0
156,堡林,2021-01-19 17:00,2.9,2.5,23,1,0.78,0,0
156,堡林,2021-01-19 18:00,1.1,2.1,27,0.7,0.18,0,0
156,堡林,2021-01-19 19:00,0.1,2.8,35,,,0,0
156,堡林,2021-01-19 20:00,-1.1,2.4,42,,,1,0
156,堡林,2021-01-19 21:00,-0.6,0.7,41,,,0,0
156,堡林,2021-01-19 22:00,-1,0.1,45,,,3,0
156,堡林,2021-01-19 23:00,-1.3,0.7,47,,,0,0
156,堡林,2021-01-20 0:00,-1.8,0.2,50,,,0,0
156,堡林,2021-01-20 1:00,-2.1,1,54,,,0,0
156,堡林,2021-01-20 2:00,-2.5,0.5,59,,,0,0
156,堡林,2021-01-20 3:00,-2.8,1.2,59,,,0,0
156,堡林,2021-01-20 4:00,-3.2,0.8,59,,,0,0
156,堡林,2021-01-20 5:00,-3.4,0,60,,,0,0
156,堡林,2021-01-20 6:00,-3.6,0.3,58,,,0,0
156,堡林,2021-01-20 7:00,-3.6,0.5,60,,,0,0
156,堡林,2021-01-20 8:00,-3.5,0.2,61,0,0.07,0,0
156,堡林,2021-01-20 9:00,-1.8,0.3,53,0.7,0.44,0,0
156,堡林,2021-01-20 10:00,0.8,0.3,47,1,1.13,0,0
156,堡林,2021-01-20 11:00,3.5,0.9,36,1,1.7,0,0
156,堡林,2021-01-20 12:00,6.5,0.4,36,1,2.09,0,0
156,堡林,2021-01-20 13:00,8.3,1,40,1,2.24,0,0
156,堡林,2021-01-20 14:00,9.5,1.4,38,1,2.16,0,0
156,堡林,2021-01-20 15:00,9.9,1.1,36,1,1.78,6,0
156,堡林,2021-01-20 16:00,10,1.3,37,1,1.31,7,0
156,堡林,2021-01-20 17:00,9.6,0.7,39,1,0.61,7,0
156,堡林,2021-01-20 18:00,7.6,1.4,43,0.1,0.15,7,0
156,堡林,2021-01-20 19:00,6.7,1.3,46,,,4,1
156,堡林,2021-01-20 20:00,6.3,0.9,51,,,9,2
156,堡林,2021-01-20 21:00,5.2,1.2,57,,,0,0
156,堡林,2021-01-20 22:00,4.7,0.2,62,,,0,0
156,堡林,2021-01-20 23:00,4.9,0.6,62,,,3,3
156,堡林,2021-01-21 0:00,4.6,0.2,67,,,8,8
156,堡林,2021-01-21 1:00,4.4,0.4,71,,,9,9
156,堡林,2021-01-21 2:00,4.6,0.5,72,,,9,9
156,堡林,2021-01-21 3:00,4.9,0.2,73,,,9,9
156,堡林,2021-01-21 4:00,4.8,0.5,74,,,9,9
156,堡林,2021-01-21 5:00,4.8,0.5,76,,,9,9
156,堡林,2021-01-21 6:00,4.7,0.7,80,,,7,7
156,堡林,2021-01-21 7:00,4.5,0.8,82,,,7,7
156,堡林,2021-01-21 8:00,3.8,1,85,0,0.07,0,0
156,堡林,2021-01-21 9:00,5.3,0.9,81,0.7,0.41,0,0
156,堡林,2021-01-21 10:00,7.4,0.4,71,1,1.02,2,0
156,堡林,2021-01-21 11:00,9.4,0.9,64,0.6,1.13,7,3
156,堡林,2021-01-21 12:00,10.1,0.3,62,0.2,0.92,10,2
156,堡林,2021-01-21 13:00,10.6,0.4,62,0,0.51,10,6
156,堡林,2021-01-21 14:00,11.9,1.2,57,0,0.65,10,6
156,堡林,2021-01-21 15:00,11.1,0.7,63,0,0.28,10,8
156,堡林,2021-01-21 16:00,10.6,0.9,70,0,0.21,10,8
156,堡林,2021-01-21 17:00,9.3,1.8,87,0,0.18,10,6
156,堡林,2021-01-21 18:00,9,0.9,94,0,0.09,10,4
156,堡林,2021-01-21 19:00,8.1,1.2,97,,,10,8
156,堡林,2021-01-21 20:00,8,1.5,98,,,10,9
156,堡林,2021-01-21 21:00,7.9,0.7,99,,,10,9
156,堡林,2021-01-21 22:00,7.9,0.3,99,,,10,7
156,堡林,2021-01-21 23:00,7.9,0.9,99,,,10,5
156,堡林,2021-01-22 0:00,7.8,1.1,99,,,10,5
156,堡林,2021-01-22 1:00,8,0.5,99,,,10,8
156,堡林,2021-01-22 2:00,8,0.2,99,,,10,10
156,堡林,2021-01-22 3:00,8,0,99,,,10,10
156,堡林,2021-01-22 4:00,7.9,0.3,99,,,10,10
156,堡林,2021-01-22 5:00,7.9,0.2,99,,,10,10
156,堡林,2021-01-22 6:00,8.1,0,99,,,10,10
156,堡林,2021-01-22 7:00,8.1,0,99,,,10,10
156,堡林,2021-01-22 8:00,8,0.3,99,0,0.06,10,10
156,堡林,2021-01-22 9:00,8.4,0.1,99,0,0.15,10,10
156,堡林,2021-01-22 10:00,8.6,0.7,99,0,0.31,10,10
156,堡林,2021-01-22 11:00,9.2,0.4,99,0,0.37,10,10
156,堡林,2021-01-22 12:00,10.4,0.5,99,0,0.79,10,6
156,堡林,2021-01-22 13:00,10.7,0.3,99,0,0.7,10,6
156,堡林,2021-01-22 14:00,11.4,0.4,96,0,0.67,10,4
156,堡林,2021-01-22 15:00,11.2,0.6,96,0,0.4,10,5
156,堡林,2021-01-22 16:00,11,0.8,96,0,0.36,10,2
156,堡林,2021-01-22 17:00,10.8,0.5,95,0,0.24,10,10
156,堡林,2021-01-22 18:00,10.4,0.8,95,0,0.09,10,5
156,堡林,2021-01-22 19:00,10.1,0.3,96,,,10,10
156,堡林,2021-01-22 20:00,9.8,0.6,97,,,10,10
156,堡林,2021-01-22 21:00,9.7,0.4,97,,,9,9
156,堡林,2021-01-22 22:00,9.1,0.3,98,,,9,2
156,堡林,2021-01-22 23:00,9.1,0.1,98,,,10,9
156,堡林,2021-01-23 0:00,8.8,0.8,99,,,10,2
156,堡林,2021-01-23 1:00,8.9,0.1,99,,,10,1
156,堡林,2021-01-23 2:00,8.7,0.5,99,,,10,3
156,堡林,2021-01-23 3:00,8.7,0,99,,,10,7
156,堡林,2021-01-23 4:00,8.5,0.1,99,,,8,8
156,堡林,2021-01-23 5:00,8.5,1.9,99,,,9,9
156,堡林,2021-01-23 6:00,9,1.7,99,,,10,10
156,堡林,2021-01-23 7:00,9,2,98,,,10,7
156,堡林,2021-01-23 8:00,9.3,2,96,0,0.06,10,6
156,堡林,2021-01-23 9:00,9.1,0.8,97,0,0.11,10,7
156,堡林,2021-01-23 10:00,9.8,3.2,98,0,0.33,10,8
156,堡林,2021-01-23 11:00,10.1,3.5,98,0,0.44,10,7
156,堡林,2021-01-23 12:00,10.5,3.7,97,0,0.48,10,7
156,堡林,2021-01-23 13:00,11,2.4,95,0,0.56,10,7
156,堡林,2021-01-23 14:00,11.2,2.4,94,0,0.48,10,7
156,堡林,2021-01-23 15:00,10.7,3,95,0,0.33,10,7
156,堡林,2021-01-23 16:00,10.2,2.7,98,0,0.23,10,7
156,堡林,2021-01-23 17:00,9.9,2.5,98,0,0.16,10,7
156,堡林,2021-01-23 18:00,9.6,2.4,98,0,0.11,10,7
156,堡林,2021-01-23 19:00,9.7,3.2,96,,,10,8
156,堡林,2021-01-23 20:00,9,4.4,94,,,10,8
156,堡林,2021-01-23 21:00,8.5,3.1,96,,,10,7
156,堡林,2021-01-23 22:00,8.1,2.3,96,,,10,8
156,堡林,2021-01-23 23:00,8.1,3.5,95,,,10,6
156,堡林,2021-01-24 0:00,8.3,2.7,93,,,10,6
156,堡林,2021-01-24 1:00,8.2,2.2,89,,,10,9
156,堡林,2021-01-24 2:00,7.4,2.6,93,,,7,1
156,堡林,2021-01-24 3:00,6.8,2.1,89,,,0,0
156,堡林,2021-01-24 4:00,7,1.8,86,,,0,0
156,堡林,2021-01-24 5:00,5.9,2.2,92,,,0,0
156,堡林,2021-01-24 6:00,5.5,1.8,91,,,0,0
156,堡林,2021-01-24 7:00,5.2,1.2,96,,,0,0
156,堡林,2021-01-24 8:00,5.4,0.7,94,0,0.07,0,0
156,堡林,2021-01-24 9:00,6.5,0,95,0.7,0.43,0,0
156,堡林,2021-01-24 10:00,8.6,0.7,79,1,1.09,2,0
156,堡林,2021-01-24 11:00,10.2,1.4,64,1,1.65,0,0
156,堡林,2021-01-24 12:00,11.3,0.8,56,1,2.06,1,0
156,堡林,2021-01-24 13:00,12.5,1.6,50,1,2.08,6,2
156,堡林,2021-01-24 14:00,13.6,2,46,0.8,1.85,8,2
156,堡林,2021-01-24 15:00,13.6,2.9,43,0.9,1.68,7,0
156,堡林,2021-01-24 16:00,13.1,2.9,43,0.9,1.1,7,0
156,堡林,2021-01-24 17:00,12.6,1.8,44,1,0.76,3,0
156,堡林,2021-01-24 18:00,10.8,1.5,51,0.1,0.16,7,0
156,堡林,2021-01-24 19:00,9.9,1.2,57,,,7,0
156,堡林,2021-01-24 20:00,9.5,0.9,64,,,6,0
156,堡林,2021-01-24 21:00,8.9,1,66,,,7,0
156,堡林,2021-01-24 22:00,8.4,2,70,,,9,7
156,堡林,2021-01-24 23:00,7.8,1.6,72,,,10,9
156,堡林,2021-01-25 0:00,7.3,0.9,73,,,7,0
156,堡林,2021-01-25 1:00,6.6,2,77,,,9,3
156,堡林,2021-01-25 2:00,5.8,1.4,84,,,6,6
156,堡林,2021-01-25 3:00,6.2,0.9,80,,,8,0
156,堡林,2021-01-25 4:00,5.6,1.2,84,,,9,0
156,堡林,2021-01-25 5:00,5.9,0,83,,,9,0
156,堡林,2021-01-25 6:00,5.4,2.2,82,,,7,0
156,堡林,2021-01-25 7:00,5.3,0,86,,,4,0
156,堡林,2021-01-25 8:00,5,0.8,84,0,0.08,0,0
156,堡林,2021-01-25 9:00,5,0.1,90,0.7,0.43,0,0
156,堡林,2021-01-25 10:00,7.3,0,78,1,1.07,0,0
156,堡林,2021-01-25 11:00,9.3,0.6,63,1,1.65,0,0
156,堡林,2021-01-25 12:00,11,0.9,52,1,1.99,5,0
156,堡林,2021-01-25 13:00,13,0.3,49,1,2.14,1,0
156,堡林,2021-01-25 14:00,12.9,2.5,47,1,2.17,0,0
156,堡林,2021-01-25 15:00,14.3,1.1,42,1,1.88,0,0
156,堡林,2021-01-25 16:00,14.4,0.3,38,1,1.38,0,0
156,堡林,2021-01-25 17:00,14.4,1.4,40,1,0.77,3,0
156,堡林,2021-01-25 18:00,12.5,1,45,0.5,0.19,4,4
156,堡林,2021-01-25 19:00,11,1.4,57,,,9,9
156,堡林,2021-01-25 20:00,9.5,0.5,62,,,8,8
156,堡林,2021-01-25 21:00,8.8,0.8,67,,,7,7
156,堡林,2021-01-25 22:00,8.3,0.1,69,,,7,4
156,堡林,2021-01-25 23:00,7.7,1.6,75,,,9,6
156,堡林,2021-01-26 0:00,7.5,1.3,76,,,10,4
156,堡林,2021-01-26 1:00,7.2,0.7,76,,,10,9
156,堡林,2021-01-26 2:00,7,0,78,,,10,9
156,堡林,2021-01-26 3:00,6.8,0.8,82,,,10,4
156,堡林,2021-01-26 4:00,6.8,0.8,81,,,10,4
156,堡林,2021-01-26 5:00,7.2,2.2,74,,,10,4
156,堡林,2021-01-26 6:00,6.2,2.8,88,,,10,7
156,堡林,2021-01-26 7:00,5.7,1.5,96,,,10,7
156,堡林,2021-01-26 8:00,5.7,2.7,97,0,0.06,10,7
156,堡林,2021-01-26 9:00,5.8,2.1,98,0,0.11,10,8
156,堡林,2021-01-26 10:00,6,1.5,98,0,0.19,10,8
156,堡林,2021-01-26 11:00,6.3,2.3,99,0,0.29,10,8
156,堡林,2021-01-26 12:00,6.4,3.2,99,0,0.33,10,8
156,堡林,2021-01-26 13:00,6.4,2.4,98,0,0.4,10,6
156,堡林,2021-01-26 14:00,7.4,2.3,98,0,0.77,10,10
156,堡林,2021-01-26 15:00,7.9,1.2,94,0.1,0.67,10,3
156,堡林,2021-01-26 16:00,8.7,1.8,84,0,0.6,10,9
156,堡林,2021-01-26 17:00,8.4,0.9,84,0,0.28,9,9
156,堡林,2021-01-26 18:00,8,1,86,0,0.09,10,8
156,堡林,2021-01-26 19:00,7.1,1.4,94,,,10,10
156,堡林,2021-01-26 20:00,6.6,1.8,94,,,9,9
156,堡林,2021-01-26 21:00,5.9,0.9,93,,,10,7
156,堡林,2021-01-26 22:00,5.7,1.7,89,,,10,10
156,堡林,2021-01-26 23:00,4.9,1.5,87,,,3,3
156,堡林,2021-01-27 0:00,4.7,2.1,85,,,8,8
156,堡林,2021-01-27 1:00,4,1.1,90,,,0,0
156,堡林,2021-01-27 2:00,3.7,0.4,87,,,2,2
156,堡林,2021-01-27 3:00,3.7,1.2,86,,,0,0
156,堡林,2021-01-27 4:00,2.5,1.9,86,,,4,0
156,堡林,2021-01-27 5:00,3.1,3.2,69,,,6,0
156,堡林,2021-01-27 6:00,2.4,3.9,70,,,8,0
156,堡林,2021-01-27 7:00,2.4,3.5,60,,,7,0
156,堡林,2021-01-27 8:00,2.1,3,54,0,0.08,0,0
156,堡林,2021-01-27 9:00,3.5,3,43,0.7,0.47,0,0
156,堡林,2021-01-27 10:00,5.6,3.6,32,1,1.2,0,0
156,堡林,2021-01-27 11:00,7.5,3.1,24,1,1.8,0,0
156,堡林,2021-01-27 12:00,8.2,4.2,18,1,2.23,0,0
156,堡林,2021-01-27 13:00,9.4,2.7,19,1,2.41,0,0
156,堡林,2021-01-27 14:00,9.4,2.9,14,1,2.34,0,0
156,堡林,2021-01-27 15:00,9.3,1.4,21,1,1.83,6,0
156,堡林,2021-01-27 16:00,8.3,2.1,22,0.8,1.15,7,0
156,堡林,2021-01-27 17:00,7.6,2.9,22,0.4,0.57,5,0
156,堡林,2021-01-27 18:00,6.2,2.1,24,0,0.17,9,0
156,堡林,2021-01-27 19:00,5.5,1.7,28,,,10,9
156,堡林,2021-01-27 20:00,4.5,1.8,33,,,7,3
156,堡林,2021-01-27 21:00,4.5,1.6,34,,,9,0
156,堡林,2021-01-27 22:00,4.1,0.3,41,,,10,9
156,堡林,2021-01-27 23:00,3.4,0.6,46,,,10,9
156,堡林,2021-01-28 0:00,3.1,0.9,38,,,7,0
156,堡林,2021-01-28 1:00,3.3,0.6,37,,,10,10
156,堡林,2021-01-28 2:00,2.6,0.6,46,,,10,9
156,堡林,2021-01-28 3:00,2.1,0.8,59,,,8,0
156,堡林,2021-01-28 4:00,2.2,0.3,57,,,9,0
156,堡林,2021-01-28 5:00,2.2,0.4,56,,,9,7
156,堡林,2021-01-28 6:00,1.5,0.5,63,,,9,8
156,堡林,2021-01-28 7:00,1.4,0.7,63,,,9,7
156,堡林,2021-01-28 8:00,1.1,1.2,67,0,0.07,6,0
156,堡林,2021-01-28 9:00,1.9,1.5,62,0.6,0.41,0,0
156,堡林,2021-01-28 10:00,3.9,1.5,48,1,1.09,0,0
156,堡林,2021-01-28 11:00,6,2.4,45,0.9,1.54,4,4
156,堡林,2021-01-28 12:00,5.6,3.2,63,0.4,1.13,10,8
156,堡林,2021-01-28 13:00,4.5,1.5,94,0,0.25,10,9
156,堡林,2021-01-28 14:00,4.5,2.2,75,0.1,0.63,9,9
156,堡林,2021-01-28 15:00,2.9,2.4,65,0.2,0.75,9,9
156,堡林,2021-01-28 16:00,1.9,2.4,58,0.2,0.56,10,8
156,堡林,2021-01-28 17:00,-0.3,3,76,0.2,0.32,10,9
156,堡林,2021-01-28 18:00,-1.6,1.5,94,0,0.09,10,9
156,堡林,2021-01-28 19:00,-1.8,1.8,88,,,10,7
156,堡林,2021-01-28 20:00,-2.3,2.1,82,,,9,9
156,堡林,2021-01-28 21:00,-2.9,2.3,86,,,9,9
156,堡林,2021-01-28 22:00,-3.3,1.8,76,,,9,9
156,堡林,2021-01-28 23:00,-3.7,1.7,84,,,8,8
156,堡林,2021-01-29 0:00,-4.2,1.8,82,,,8,8
156,堡林,2021-01-29 1:00,-4.4,2,74,,,8,8
156,堡林,2021-01-29 2:00,-4.7,1.2,82,,,8,8
156,堡林,2021-01-29 3:00,-5,1.5,81,,,8,8
156,堡林,2021-01-29 4:00,-5,1.4,84,,,8,8
156,堡林,2021-01-29 5:00,-5,2.4,81,,,9,9
156,堡林,2021-01-29 6:00,-5.2,2.5,78,,,7,7
156,堡林,2021-01-29 7:00,-6.1,2.7,77,,,7,7
156,堡林,2021-01-29 8:00,-6.4,1.7,74,0,0.08,7,7
156,堡林,2021-01-29 9:00,-5.8,2.2,72,0.4,0.37,5,5
156,堡林,2021-01-29 10:00,-4.6,1.7,63,1,1.14,4,4
156,堡林,2021-01-29 11:00,-3,1,58,1,1.94,0,0
156,堡林,2021-01-29 12:00,-1.9,1.5,56,1,2.39,0,0
156,堡林,2021-01-29 13:00,-0.6,1.6,56,1,2.45,1,1
156,堡林,2021-01-29 14:00,-0.1,1.8,51,1,2.35,0,0
156,堡林,2021-01-29 15:00,0.1,2.7,48,1,2.02,0,0
156,堡林,2021-01-29 16:00,-0.1,2.8,47,1,1.51,0,0
156,堡林,2021-01-29 17:00,-0.6,1.9,47,1,0.86,0,0
156,堡林,2021-01-29 18:00,-1.4,1,52,0.6,0.23,0,0
156,堡林,2021-01-29 19:00,-2,0.3,54,,,0,0
156,堡林,2021-01-29 20:00,-2.4,0.3,56,,,0,0
156,堡林,2021-01-29 21:00,-2.9,0.3,59,,,0,0
156,堡林,2021-01-29 22:00,-3.3,1.9,62,,,0,0
156,堡林,2021-01-29 23:00,-3.7,1.4,65,,,0,0
156,堡林,2021-01-30 0:00,-3.5,0.5,64,,,0,0
156,堡林,2021-01-30 1:00,-4.1,0,71,,,0,0
156,堡林,2021-01-30 2:00,-4.3,0.4,73,,,0,0
156,堡林,2021-01-30 3:00,-4.9,1,76,,,0,0
156,堡林,2021-01-30 4:00,-5,0.9,74,,,0,0
156,堡林,2021-01-30 5:00,-4.2,0.4,72,,,8,8
156,堡林,2021-01-30 6:00,-3.9,0.9,72,,,8,8
156,堡林,2021-01-30 7:00,-3.6,0.5,70,,,7,7
156,堡林,2021-01-30 8:00,-3.2,0,70,0,0.07,8,8
156,堡林,2021-01-30 9:00,-2.3,0,69,0.3,0.41,5,5
156,堡林,2021-01-30 10:00,-0.8,0.7,68,0.7,0.83,5,5
156,堡林,2021-01-30 11:00,0.9,0.6,62,0.7,1.34,8,8
156,堡林,2021-01-30 12:00,3.2,0.4,57,0.1,1.11,8,8
156,堡林,2021-01-30 13:00,5.7,1,54,0.8,1.8,7,7
156,堡林,2021-01-30 14:00,8.7,2.8,56,0.9,1.88,7,7
156,堡林,2021-01-30 15:00,8.8,2.8,60,0.7,1.42,9,9
156,堡林,2021-01-30 16:00,7.5,1.3,72,0,0.25,9,9
156,堡林,2021-01-30 17:00,8.2,2.6,65,0.6,0.48,6,6
156,堡林,2021-01-30 18:00,7.3,0.8,72,0.1,0.22,7,7
156,堡林,2021-01-30 19:00,6.4,0.5,79,,,0,0
156,堡林,2021-01-30 20:00,5.8,0.7,81,,,0,0
156,堡林,2021-01-30 21:00,4.5,1,90,,,0,0
156,堡林,2021-01-30 22:00,3.7,0.7,93,,,0,0
156,堡林,2021-01-30 23:00,2.6,0.9,95,,,0,0
156,堡林,2021-01-31 0:00,1.9,0,96,,,0,0
156,堡林,2021-01-31 1:00,1.2,0.2,96,,,0,0
156,堡林,2021-01-31 2:00,0.9,0.4,97,,,0,0
156,堡林,2021-01-31 3:00,0.2,1.5,97,,,0,0
156,堡林,2021-01-31 4:00,-0.8,0.7,97,,,0,0
156,堡林,2021-01-31 5:00,-0.3,1.1,97,,,0,0
156,堡林,2021-01-31 6:00,-0.7,0,96,,,0,0
156,堡林,2021-01-31 7:00,-0.8,0.2,95,,,0,0
156,堡林,2021-01-31 8:00,-0.9,0.1,96,0,0.08,0,0
156,堡林,2021-01-31 9:00,0.4,0.1,94,0.7,0.62,4,4
156,堡林,2021-01-31 10:00,2.8,0.3,75,1,1.13,4,4
156,堡林,2021-01-31 11:00,5.1,0.5,68,1,1.37,8,3
156,堡林,2021-01-31 12:00,8,1,57,0.7,1.61,7,0
156,堡林,2021-01-31 13:00,10.6,1.5,54,0.8,1.6,7,0
156,堡林,2021-01-31 14:00,12.2,3.7,50,1,2.01,8,3
156,堡林,2021-01-31 15:00,12.3,3.7,51,0.8,1.41,7,0
156,堡林,2021-01-31 16:00,12.1,4.3,54,0.9,1.04,7,6
156,堡林,2021-01-31 17:00,11.5,3.1,57,0.2,0.49,7,1
156,堡林,2021-01-31 18:00,10.9,2.9,62,0,0.16,10,3
156,堡林,2021-01-31 19:00,10,2.1,66,0,0,7,6
156,堡林,2021-01-31 20:00,10,2.4,69,,,8,8
156,堡林,2021-01-31 21:00,10.2,1.7,68,,,10,3
156,堡林,2021-01-31 22:00,10.2,2.8,72,,,10,5
156,堡林,2021-01-31 23:00,9.1,1.1,92,,,10,6
156,堡林,2021-02-01 0:00,8.6,0.6,96,,,10,7
156,堡林,2021-02-01 1:00,8.1,0.6,99,,,10,8
156,堡林,2021-02-01 2:00,7.9,0.9,99,,,10,8
156,堡林,2021-02-01 3:00,7.9,0.5,99,,,10,8
156,堡林,2021-02-01 4:00,7.7,0.7,99,,,10,7
156,堡林,2021-02-01 5:00,8.4,1.2,99,,,10,7
156,堡林,2021-02-01 6:00,8.9,1.6,99,,,10,6
156,堡林,2021-02-01 7:00,8.8,2.4,99,,,10,7
156,堡林,2021-02-01 8:00,8.8,0.2,99,0,0.06,10,6
156,堡林,2021-02-01 9:00,8.9,1.9,99,0,0.15,10,5
156,堡林,2021-02-01 10:00,9.4,1.3,99,0,0.44,10,4
156,堡林,2021-02-01 11:00,10,2,96,0,0.72,10,5
156,堡林,2021-02-01 12:00,9.8,2.4,95,0,0.54,10,6
156,堡林,2021-02-01 13:00,9.8,3.2,95,0,0.51,10,7
156,堡林,2021-02-01 14:00,10.1,3.2,94,0,0.5,10,7
156,堡林,2021-02-01 15:00,10.2,2.9,93,0,0.61,10,7
156,堡林,2021-02-01 16:00,10.1,2.8,91,0,0.45,10,7
156,堡林,2021-02-01 17:00,9.9,2.4,87,0,0.23,10,7
156,堡林,2021-02-01 18:00,9.6,2.8,87,0,0.1,10,6
156,堡林,2021-02-01 19:00,9,1.4,91,0,0.05,8,8
156,堡林,2021-02-01 20:00,8.6,0.8,88,,,7,7
156,堡林,2021-02-01 21:00,7.3,1,85,,,10,8
156,堡林,2021-02-01 22:00,6.2,1,89,,,7,3
156,堡林,2021-02-01 23:00,5.4,1.2,82,,,7,0
156,堡林,2021-02-02 0:00,4.1,2.6,68,,,0,0
156,堡林,2021-02-02 1:00,3.1,1.8,63,,,0,0
156,堡林,2021-02-02 2:00,2.1,1.8,57,,,0,0
156,堡林,2021-02-02 3:00,1,2.1,62,,,0,0
156,堡林,2021-02-02 4:00,-0.1,3,34,,,0,0
156,堡林,2021-02-02 5:00,-0.4,3.2,29,,,0,0
156,堡林,2021-02-02 6:00,-0.7,3.8,39,,,0,0
156,堡林,2021-02-02 7:00,-1.2,3.4,41,,,0,0
156,堡林,2021-02-02 8:00,-1.5,3.2,35,0,0.08,0,0
156,堡林,2021-02-02 9:00,-1.3,3.8,30,0.8,0.57,0,0
156,堡林,2021-02-02 10:00,-0.7,4,35,1,1.33,0,0
156,堡林,2021-02-02 11:00,-0.6,3.3,34,1,1.95,0,0
156,堡林,2021-02-02 12:00,-0.3,2.7,36,1,2.36,0,0
156,堡林,2021-02-02 13:00,0.9,2.9,38,1,2.54,0,0
156,堡林,2021-02-02 14:00,0.7,3.5,35,1,2.48,0,0
156,堡林,2021-02-02 15:00,0.3,2.4,37,1,2.19,0,0
156,堡林,2021-02-02 16:00,0,3.8,38,1,1.65,0,0
156,堡林,2021-02-02 17:00,-0.6,2.3,40,1,0.98,0,0
156,堡林,2021-02-02 18:00,-1.7,1,45,0.8,0.28,0,0
156,堡林,2021-02-02 19:00,-2.1,0.9,47,0,0.05,0,0
156,堡林,2021-02-02 20:00,-2.5,1.1,49,,,0,0
156,堡林,2021-02-02 21:00,-2.8,0.2,53,,,4,4
156,堡林,2021-02-02 22:00,-2.7,0.4,54,,,2,2
156,堡林,2021-02-02 23:00,-2.3,1.2,59,,,1,1
